《ファイル情報》,,,,,,
,測定項目情報,0x0503,CV ｻｲｸﾘｯｸﾎﾞﾙﾀﾝﾒﾄﾘ,,,
,3.09E+02,1.48E-01,1.71E-06,1.48E-01,アノード,
,3.09E+02,1.49E-01,1.75E-06,1.49E-01,アノード,
,3.09E+02,1.50E-01,1.78E-06,1.50E-01,アノード,
,3.09E+02,1.51E-01,1.80E-06,1.51E-01,アノード,
,3.09E+02,1.52E-01,1.81E-06,1.52E-01,アノード,
,3.09E+02,1.53E-01,1.82E-06,1.53E-01,アノード,
,3.09E+02,1.54E-01,1.88E-06,1.54E-01,アノード,
,3.09E+02,1.55E-01,1.88E-06,1.55E-01,アノード,
,3.09E+02,1.56E-01,1.91E-06,1.56E-01,アノード,
,3.10E+02,1.57E-01,1.93E-06,1.57E-01,アノード,
,3.10E+02,1.58E-01,1.97E-06,1.58E-01,アノード,
,3.10E+02,1.59E-01,1.98E-06,1.59E-01,アノード,
,3.10E+02,1.60E-01,2.00E-06,1.60E-01,アノード,
,3.10E+02,1.61E-01,2.03E-06,1.61E-01,アノード,
,3.10E+02,1.62E-01,2.05E-06,1.62E-01,アノード,
,3.10E+02,1.63E-01,2.05E-06,1.63E-01,アノード,
,3.10E+02,1.64E-01,2.12E-06,1.64E-01,アノード,
,3.10E+02,1.65E-01,2.11E-06,1.65E-01,アノード,
,3.10E+02,1.66E-01,2.20E-06,1.66E-01,アノード,
,3.11E+02,1.67E-01,2.24E-06,1.67E-01,アノード,
,3.11E+02,1.68E-01,2.23E-06,1.68E-01,アノード,
,3.11E+02,1.69E-01,2.28E-06,1.69E-01,アノード,
,3.11E+02,1.70E-01,2.33E-06,1.70E-01,アノード,
,3.11E+02,1.71E-01,2.38E-06,1.71E-01,アノード,
,3.11E+02,1.72E-01,2.42E-06,1.72E-01,アノード,
,3.11E+02,1.73E-01,2.46E-06,1.73E-01,アノード,
,3.11E+02,1.74E-01,2.50E-06,1.74E-01,アノード,
,3.11E+02,1.75E-01,2.51E-06,1.75E-01,アノード,
,3.11E+02,1.76E-01,2.57E-06,1.76E-01,アノード,
,3.12E+02,1.77E-01,2.61E-06,1.77E-01,アノード,
,3.12E+02,1.78E-01,2.64E-06,1.78E-01,アノード,
,3.12E+02,1.79E-01,2.68E-06,1.79E-01,アノード,
,3.12E+02,1.80E-01,2.73E-06,1.80E-01,アノード,
,3.12E+02,1.81E-01,2.77E-06,1.81E-01,アノード,
,3.12E+02,1.82E-01,2.81E-06,1.82E-01,アノード,
,3.12E+02,1.83E-01,2.87E-06,1.83E-01,アノード,
,3.12E+02,1.84E-01,2.90E-06,1.84E-01,アノード,
,3.12E+02,1.85E-01,2.95E-06,1.85E-01,アノード,
,3.12E+02,1.86E-01,3.00E-06,1.86E-01,アノード,
,3.13E+02,1.87E-01,3.02E-06,1.87E-01,アノード,
,3.13E+02,1.88E-01,3.07E-06,1.88E-01,アノード,
,3.13E+02,1.89E-01,3.14E-06,1.89E-01,アノード,
,3.13E+02,1.90E-01,3.20E-06,1.90E-01,アノード,
,3.13E+02,1.91E-01,3.26E-06,1.91E-01,アノード,
,3.13E+02,1.92E-01,3.31E-06,1.92E-01,アノード,
,3.13E+02,1.93E-01,3.35E-06,1.93E-01,アノード,
,3.13E+02,1.94E-01,3.43E-06,1.94E-01,アノード,
,3.13E+02,1.95E-01,3.48E-06,1.95E-01,アノード,
,3.13E+02,1.96E-01,3.55E-06,1.96E-01,アノード,
,3.14E+02,1.97E-01,3.59E-06,1.97E-01,アノード,
,3.14E+02,1.98E-01,3.64E-06,1.98E-01,アノード,
,3.14E+02,1.99E-01,3.70E-06,1.99E-01,アノード,
,3.14E+02,2.00E-01,3.75E-06,2.00E-01,アノード,
,3.14E+02,2.01E-01,3.81E-06,2.01E-01,アノード,
,3.14E+02,2.02E-01,3.89E-06,2.02E-01,アノード,
,3.14E+02,2.03E-01,3.95E-06,2.03E-01,アノード,
,3.14E+02,2.04E-01,4.00E-06,2.04E-01,アノード,
,3.14E+02,2.05E-01,4.07E-06,2.05E-01,アノード,
,3.14E+02,2.06E-01,4.16E-06,2.06E-01,アノード,
,3.15E+02,2.07E-01,4.24E-06,2.07E-01,アノード,
,3.15E+02,2.08E-01,4.31E-06,2.08E-01,アノード,
,3.15E+02,2.09E-01,4.36E-06,2.09E-01,アノード,
,3.15E+02,2.10E-01,4.44E-06,2.10E-01,アノード,
,3.15E+02,2.11E-01,4.50E-06,2.11E-01,アノード,
,3.15E+02,2.12E-01,4.59E-06,2.12E-01,アノード,
,3.15E+02,2.13E-01,4.65E-06,2.13E-01,アノード,
,3.15E+02,2.14E-01,4.68E-06,2.14E-01,アノード,
,3.15E+02,2.15E-01,4.82E-06,2.15E-01,アノード,
,3.15E+02,2.16E-01,4.88E-06,2.16E-01,アノード,
,3.16E+02,2.17E-01,4.95E-06,2.17E-01,アノード,
,3.16E+02,2.18E-01,5.07E-06,2.18E-01,アノード,
,3.16E+02,2.19E-01,5.12E-06,2.19E-01,アノード,
,3.16E+02,2.20E-01,5.22E-06,2.20E-01,アノード,
,3.16E+02,2.21E-01,5.30E-06,2.21E-01,アノード,
,3.16E+02,2.22E-01,5.40E-06,2.22E-01,アノード,
,3.16E+02,2.23E-01,5.46E-06,2.23E-01,アノード,
,3.16E+02,2.24E-01,5.54E-06,2.24E-01,アノード,
,3.16E+02,2.25E-01,5.60E-06,2.25E-01,アノード,
,3.16E+02,2.26E-01,5.70E-06,2.26E-01,アノード,
,3.17E+02,2.27E-01,5.80E-06,2.27E-01,アノード,
,3.17E+02,2.28E-01,5.86E-06,2.28E-01,アノード,
,3.17E+02,2.29E-01,5.96E-06,2.29E-01,アノード,
,3.17E+02,2.30E-01,6.05E-06,2.30E-01,アノード,
,3.17E+02,2.31E-01,6.15E-06,2.31E-01,アノード,
,3.17E+02,2.32E-01,6.24E-06,2.32E-01,アノード,
,3.17E+02,2.33E-01,6.32E-06,2.33E-01,アノード,
,3.17E+02,2.34E-01,6.39E-06,2.34E-01,アノード,
,3.17E+02,2.35E-01,6.50E-06,2.35E-01,アノード,
,3.17E+02,2.36E-01,6.54E-06,2.36E-01,アノード,
,3.18E+02,2.37E-01,6.66E-06,2.37E-01,アノード,
,3.18E+02,2.38E-01,6.77E-06,2.38E-01,アノード,
,3.18E+02,2.39E-01,6.89E-06,2.39E-01,アノード,
,3.18E+02,2.40E-01,6.99E-06,2.40E-01,アノード,
,3.18E+02,2.41E-01,7.07E-06,2.41E-01,アノード,
,3.18E+02,2.42E-01,7.14E-06,2.42E-01,アノード,
,3.18E+02,2.43E-01,7.24E-06,2.43E-01,アノード,
,3.18E+02,2.44E-01,7.33E-06,2.44E-01,アノード,
,3.18E+02,2.45E-01,7.44E-06,2.45E-01,アノード,
,3.18E+02,2.46E-01,7.52E-06,2.46E-01,アノード,
,3.19E+02,2.47E-01,7.61E-06,2.47E-01,アノード,
,3.19E+02,2.48E-01,7.74E-06,2.48E-01,アノード,
,3.19E+02,2.49E-01,7.81E-06,2.49E-01,アノード,
,3.19E+02,2.50E-01,7.94E-06,2.50E-01,アノード,
,3.19E+02,2.51E-01,8.04E-06,2.51E-01,アノード,
,3.19E+02,2.52E-01,8.11E-06,2.52E-01,アノード,
,3.19E+02,2.53E-01,8.21E-06,2.53E-01,アノード,
,3.19E+02,2.54E-01,8.28E-06,2.54E-01,アノード,
,3.19E+02,2.55E-01,8.41E-06,2.55E-01,アノード,
,3.19E+02,2.56E-01,8.52E-06,2.56E-01,アノード,
,3.20E+02,2.57E-01,8.66E-06,2.57E-01,アノード,
,3.20E+02,2.58E-01,8.77E-06,2.58E-01,アノード,
,3.20E+02,2.59E-01,8.87E-06,2.59E-01,アノード,
,3.20E+02,2.60E-01,8.94E-06,2.60E-01,アノード,
,3.20E+02,2.61E-01,9.04E-06,2.61E-01,アノード,
,3.20E+02,2.62E-01,9.14E-06,2.62E-01,アノード,
,3.20E+02,2.63E-01,9.25E-06,2.63E-01,アノード,
,3.20E+02,2.64E-01,9.35E-06,2.64E-01,アノード,
,3.20E+02,2.65E-01,9.45E-06,2.65E-01,アノード,
,3.20E+02,2.66E-01,9.54E-06,2.66E-01,アノード,
,3.21E+02,2.67E-01,9.69E-06,2.67E-01,アノード,
,3.21E+02,2.68E-01,9.79E-06,2.68E-01,アノード,
,3.21E+02,2.69E-01,9.91E-06,2.69E-01,アノード,
,3.21E+02,2.70E-01,1.00E-05,2.70E-01,アノード,
,3.21E+02,2.71E-01,1.01E-05,2.71E-01,アノード,
,3.21E+02,2.72E-01,1.03E-05,2.72E-01,アノード,
,3.21E+02,2.73E-01,1.04E-05,2.73E-01,アノード,
,3.21E+02,2.74E-01,1.05E-05,2.74E-01,アノード,
,3.21E+02,2.75E-01,1.06E-05,2.75E-01,アノード,
,3.21E+02,2.76E-01,1.07E-05,2.76E-01,アノード,
,3.22E+02,2.77E-01,1.07E-05,2.77E-01,アノード,
,3.22E+02,2.78E-01,1.08E-05,2.78E-01,アノード,
,3.22E+02,2.79E-01,1.10E-05,2.79E-01,アノード,
,3.22E+02,2.80E-01,1.11E-05,2.80E-01,アノード,
,3.22E+02,2.81E-01,1.12E-05,2.81E-01,アノード,
,3.22E+02,2.82E-01,1.13E-05,2.82E-01,アノード,
,3.22E+02,2.83E-01,1.14E-05,2.83E-01,アノード,
,3.22E+02,2.84E-01,1.15E-05,2.84E-01,アノード,
,3.22E+02,2.85E-01,1.16E-05,2.85E-01,アノード,
,3.22E+02,2.86E-01,1.17E-05,2.86E-01,アノード,
,3.23E+02,2.87E-01,1.17E-05,2.87E-01,アノード,
,3.23E+02,2.88E-01,1.18E-05,2.88E-01,アノード,
,3.23E+02,2.89E-01,1.20E-05,2.89E-01,アノード,
,3.23E+02,2.90E-01,1.21E-05,2.90E-01,アノード,
,3.23E+02,2.91E-01,1.22E-05,2.91E-01,アノード,
,3.23E+02,2.92E-01,1.23E-05,2.92E-01,アノード,
,3.23E+02,2.93E-01,1.24E-05,2.93E-01,アノード,
,3.23E+02,2.94E-01,1.24E-05,2.94E-01,アノード,
,3.23E+02,2.95E-01,1.25E-05,2.95E-01,アノード,
,3.23E+02,2.96E-01,1.26E-05,2.96E-01,アノード,
,3.24E+02,2.97E-01,1.27E-05,2.97E-01,アノード,
,3.24E+02,2.98E-01,1.28E-05,2.98E-01,アノード,
,3.24E+02,2.99E-01,1.29E-05,2.99E-01,アノード,
,3.24E+02,3.00E-01,1.30E-05,3.00E-01,アノード,
,3.24E+02,3.01E-01,1.31E-05,3.01E-01,アノード,
,3.24E+02,3.02E-01,1.32E-05,3.02E-01,アノード,
,3.24E+02,3.03E-01,1.33E-05,3.03E-01,アノード,
,3.24E+02,3.04E-01,1.34E-05,3.04E-01,アノード,
,3.24E+02,3.05E-01,1.34E-05,3.05E-01,アノード,
,3.24E+02,3.06E-01,1.35E-05,3.06E-01,アノード,
,3.25E+02,3.07E-01,1.36E-05,3.07E-01,アノード,
,3.25E+02,3.08E-01,1.37E-05,3.08E-01,アノード,
,3.25E+02,3.09E-01,1.38E-05,3.09E-01,アノード,
,3.25E+02,3.10E-01,1.39E-05,3.10E-01,アノード,
,3.25E+02,3.11E-01,1.40E-05,3.11E-01,アノード,
,3.25E+02,3.12E-01,1.41E-05,3.12E-01,アノード,
,3.25E+02,3.13E-01,1.41E-05,3.13E-01,アノード,
,3.25E+02,3.14E-01,1.42E-05,3.14E-01,アノード,
,3.25E+02,3.15E-01,1.43E-05,3.15E-01,アノード,
,3.25E+02,3.16E-01,1.44E-05,3.16E-01,アノード,
,3.26E+02,3.17E-01,1.44E-05,3.17E-01,アノード,
,3.26E+02,3.18E-01,1.45E-05,3.18E-01,アノード,
,3.26E+02,3.19E-01,1.46E-05,3.19E-01,アノード,
,3.26E+02,3.20E-01,1.47E-05,3.20E-01,アノード,
,3.26E+02,3.21E-01,1.48E-05,3.21E-01,アノード,
,3.26E+02,3.22E-01,1.48E-05,3.22E-01,アノード,
,3.26E+02,3.23E-01,1.49E-05,3.23E-01,アノード,
,3.26E+02,3.24E-01,1.50E-05,3.24E-01,アノード,
,3.26E+02,3.25E-01,1.51E-05,3.25E-01,アノード,
,3.26E+02,3.26E-01,1.52E-05,3.26E-01,アノード,
,3.27E+02,3.27E-01,1.52E-05,3.27E-01,アノード,
,3.27E+02,3.28E-01,1.53E-05,3.28E-01,アノード,
,3.27E+02,3.29E-01,1.54E-05,3.29E-01,アノード,
,3.27E+02,3.30E-01,1.54E-05,3.30E-01,アノード,
,3.27E+02,3.31E-01,1.55E-05,3.31E-01,アノード,
,3.27E+02,3.32E-01,1.56E-05,3.32E-01,アノード,
,3.27E+02,3.33E-01,1.57E-05,3.33E-01,アノード,
,3.27E+02,3.34E-01,1.58E-05,3.34E-01,アノード,
,3.27E+02,3.35E-01,1.59E-05,3.35E-01,アノード,
,3.27E+02,3.36E-01,1.59E-05,3.36E-01,アノード,
,3.28E+02,3.37E-01,1.60E-05,3.37E-01,アノード,
,3.28E+02,3.38E-01,1.60E-05,3.38E-01,アノード,
,3.28E+02,3.39E-01,1.61E-05,3.39E-01,アノード,
,3.28E+02,3.40E-01,1.62E-05,3.40E-01,アノード,
,3.28E+02,3.41E-01,1.62E-05,3.41E-01,アノード,
,3.28E+02,3.42E-01,1.63E-05,3.42E-01,アノード,
,3.28E+02,3.43E-01,1.64E-05,3.43E-01,アノード,
,3.28E+02,3.44E-01,1.64E-05,3.44E-01,アノード,
,3.28E+02,3.45E-01,1.65E-05,3.45E-01,アノード,
,3.28E+02,3.46E-01,1.65E-05,3.46E-01,アノード,
,3.29E+02,3.47E-01,1.66E-05,3.47E-01,アノード,
,3.29E+02,3.48E-01,1.67E-05,3.48E-01,アノード,
,3.29E+02,3.49E-01,1.68E-05,3.49E-01,アノード,
,3.29E+02,3.50E-01,1.68E-05,3.50E-01,アノード,
,3.29E+02,3.51E-01,1.69E-05,3.51E-01,アノード,
,3.29E+02,3.52E-01,1.69E-05,3.52E-01,アノード,
,3.29E+02,3.53E-01,1.70E-05,3.53E-01,アノード,
,3.29E+02,3.54E-01,1.70E-05,3.54E-01,アノード,
,3.29E+02,3.55E-01,1.71E-05,3.55E-01,アノード,
,3.29E+02,3.56E-01,1.71E-05,3.56E-01,アノード,
,3.30E+02,3.57E-01,1.72E-05,3.57E-01,アノード,
,3.30E+02,3.58E-01,1.73E-05,3.58E-01,アノード,
,3.30E+02,3.59E-01,1.73E-05,3.59E-01,アノード,
,3.30E+02,3.60E-01,1.74E-05,3.60E-01,アノード,
,3.30E+02,3.61E-01,1.74E-05,3.61E-01,アノード,
,3.30E+02,3.62E-01,1.75E-05,3.62E-01,アノード,
,3.30E+02,3.63E-01,1.76E-05,3.63E-01,アノード,
,3.30E+02,3.64E-01,1.76E-05,3.64E-01,アノード,
,3.30E+02,3.65E-01,1.76E-05,3.65E-01,アノード,
,3.30E+02,3.66E-01,1.77E-05,3.66E-01,アノード,
,3.31E+02,3.67E-01,1.77E-05,3.67E-01,アノード,
,3.31E+02,3.68E-01,1.78E-05,3.68E-01,アノード,
,3.31E+02,3.69E-01,1.78E-05,3.69E-01,アノード,
,3.31E+02,3.70E-01,1.79E-05,3.70E-01,アノード,
,3.31E+02,3.71E-01,1.79E-05,3.71E-01,アノード,
,3.31E+02,3.72E-01,1.79E-05,3.72E-01,アノード,
,3.31E+02,3.73E-01,1.80E-05,3.73E-01,アノード,
,3.31E+02,3.74E-01,1.81E-05,3.74E-01,アノード,
,3.31E+02,3.75E-01,1.81E-05,3.75E-01,アノード,
,3.31E+02,3.76E-01,1.81E-05,3.76E-01,アノード,
,3.32E+02,3.77E-01,1.82E-05,3.77E-01,アノード,
,3.32E+02,3.78E-01,1.83E-05,3.78E-01,アノード,
,3.32E+02,3.79E-01,1.83E-05,3.79E-01,アノード,
,3.32E+02,3.80E-01,1.83E-05,3.80E-01,アノード,
,3.32E+02,3.81E-01,1.84E-05,3.81E-01,アノード,
,3.32E+02,3.82E-01,1.84E-05,3.82E-01,アノード,
,3.32E+02,3.83E-01,1.85E-05,3.83E-01,アノード,
,3.32E+02,3.84E-01,1.85E-05,3.84E-01,アノード,
,3.32E+02,3.85E-01,1.86E-05,3.85E-01,アノード,
,3.32E+02,3.86E-01,1.86E-05,3.86E-01,アノード,
,3.33E+02,3.87E-01,1.86E-05,3.87E-01,アノード,
,3.33E+02,3.88E-01,1.86E-05,3.88E-01,アノード,
,3.33E+02,3.89E-01,1.87E-05,3.89E-01,アノード,
,3.33E+02,3.90E-01,1.87E-05,3.90E-01,アノード,
,3.33E+02,3.91E-01,1.88E-05,3.91E-01,アノード,
,3.33E+02,3.92E-01,1.88E-05,3.92E-01,アノード,
,3.33E+02,3.93E-01,1.88E-05,3.93E-01,アノード,
,3.33E+02,3.94E-01,1.89E-05,3.94E-01,アノード,
,3.33E+02,3.95E-01,1.89E-05,3.95E-01,アノード,
,3.33E+02,3.96E-01,1.89E-05,3.96E-01,アノード,
,3.34E+02,3.97E-01,1.90E-05,3.97E-01,アノード,
,3.34E+02,3.98E-01,1.90E-05,3.98E-01,アノード,
,3.34E+02,3.99E-01,1.90E-05,3.99E-01,アノード,
,3.34E+02,4.00E-01,1.90E-05,4.00E-01,アノード,
,3.34E+02,4.01E-01,1.91E-05,4.01E-01,アノード,
,3.34E+02,4.02E-01,1.91E-05,4.02E-01,アノード,
,3.34E+02,4.03E-01,1.92E-05,4.03E-01,アノード,
,3.34E+02,4.04E-01,1.92E-05,4.04E-01,アノード,
,3.34E+02,4.05E-01,1.92E-05,4.05E-01,アノード,
,3.34E+02,4.06E-01,1.93E-05,4.06E-01,アノード,
,3.35E+02,4.07E-01,1.93E-05,4.07E-01,アノード,
,3.35E+02,4.08E-01,1.93E-05,4.08E-01,アノード,
,3.35E+02,4.09E-01,1.93E-05,4.09E-01,アノード,
,3.35E+02,4.10E-01,1.93E-05,4.10E-01,アノード,
,3.35E+02,4.11E-01,1.94E-05,4.11E-01,アノード,
,3.35E+02,4.12E-01,1.94E-05,4.12E-01,アノード,
,3.35E+02,4.13E-01,1.94E-05,4.13E-01,アノード,
,3.35E+02,4.14E-01,1.94E-05,4.14E-01,アノード,
,3.35E+02,4.15E-01,1.95E-05,4.15E-01,アノード,
,3.35E+02,4.16E-01,1.95E-05,4.16E-01,アノード,
,3.36E+02,4.17E-01,1.95E-05,4.17E-01,アノード,
,3.36E+02,4.18E-01,1.95E-05,4.18E-01,アノード,
,3.36E+02,4.19E-01,1.95E-05,4.19E-01,アノード,
,3.36E+02,4.20E-01,1.96E-05,4.20E-01,アノード,
,3.36E+02,4.21E-01,1.96E-05,4.21E-01,アノード,
,3.36E+02,4.22E-01,1.96E-05,4.22E-01,アノード,
,3.36E+02,4.23E-01,1.96E-05,4.23E-01,アノード,
,3.36E+02,4.24E-01,1.96E-05,4.24E-01,アノード,
,3.36E+02,4.25E-01,1.96E-05,4.25E-01,アノード,
,3.36E+02,4.26E-01,1.96E-05,4.26E-01,アノード,
,3.37E+02,4.27E-01,1.97E-05,4.27E-01,アノード,
,3.37E+02,4.28E-01,1.97E-05,4.28E-01,アノード,
,3.37E+02,4.29E-01,1.97E-05,4.29E-01,アノード,
,3.37E+02,4.30E-01,1.97E-05,4.30E-01,アノード,
,3.37E+02,4.31E-01,1.97E-05,4.31E-01,アノード,
,3.37E+02,4.32E-01,1.97E-05,4.32E-01,アノード,
,3.37E+02,4.33E-01,1.97E-05,4.33E-01,アノード,
,3.37E+02,4.34E-01,1.98E-05,4.34E-01,アノード,
,3.37E+02,4.35E-01,1.97E-05,4.35E-01,アノード,
,3.37E+02,4.36E-01,1.98E-05,4.36E-01,アノード,
,3.38E+02,4.37E-01,1.98E-05,4.37E-01,アノード,
,3.38E+02,4.38E-01,1.98E-05,4.38E-01,アノード,
,3.38E+02,4.39E-01,1.98E-05,4.39E-01,アノード,
,3.38E+02,4.40E-01,1.98E-05,4.40E-01,アノード,
,3.38E+02,4.41E-01,1.98E-05,4.41E-01,アノード,
,3.38E+02,4.42E-01,1.98E-05,4.42E-01,アノード,
,3.38E+02,4.43E-01,1.98E-05,4.43E-01,アノード,
,3.38E+02,4.44E-01,1.99E-05,4.44E-01,アノード,
,3.38E+02,4.45E-01,1.99E-05,4.45E-01,アノード,
,3.38E+02,4.46E-01,1.98E-05,4.46E-01,アノード,
,3.39E+02,4.47E-01,1.99E-05,4.47E-01,アノード,
,3.39E+02,4.48E-01,1.98E-05,4.48E-01,アノード,
,3.39E+02,4.49E-01,1.99E-05,4.49E-01,アノード,
,3.39E+02,4.50E-01,1.99E-05,4.50E-01,アノード,
,3.39E+02,4.51E-01,1.99E-05,4.51E-01,アノード,
,3.39E+02,4.52E-01,1.99E-05,4.52E-01,アノード,
,3.39E+02,4.53E-01,1.99E-05,4.53E-01,アノード,
,3.39E+02,4.54E-01,1.99E-05,4.54E-01,アノード,
,3.39E+02,4.55E-01,1.99E-05,4.55E-01,アノード,
,3.39E+02,4.56E-01,1.99E-05,4.56E-01,アノード,
,3.40E+02,4.57E-01,1.99E-05,4.57E-01,アノード,
,3.40E+02,4.58E-01,1.99E-05,4.58E-01,アノード,
,3.40E+02,4.59E-01,1.99E-05,4.59E-01,アノード,
,3.40E+02,4.60E-01,1.99E-05,4.60E-01,アノード,
,3.40E+02,4.61E-01,1.99E-05,4.61E-01,アノード,
,3.40E+02,4.62E-01,1.99E-05,4.62E-01,アノード,
,3.40E+02,4.63E-01,1.99E-05,4.63E-01,アノード,
,3.40E+02,4.64E-01,1.98E-05,4.64E-01,アノード,
,3.40E+02,4.65E-01,1.99E-05,4.65E-01,アノード,
,3.40E+02,4.66E-01,1.99E-05,4.66E-01,アノード,
,3.41E+02,4.67E-01,1.99E-05,4.67E-01,アノード,
,3.41E+02,4.68E-01,1.99E-05,4.68E-01,アノード,
,3.41E+02,4.69E-01,1.98E-05,4.69E-01,アノード,
,3.41E+02,4.70E-01,1.98E-05,4.70E-01,アノード,
,3.41E+02,4.71E-01,1.99E-05,4.71E-01,アノード,
,3.41E+02,4.72E-01,1.99E-05,4.72E-01,アノード,
,3.41E+02,4.73E-01,1.98E-05,4.73E-01,アノード,
,3.41E+02,4.74E-01,1.98E-05,4.74E-01,アノード,
,3.41E+02,4.75E-01,1.98E-05,4.75E-01,アノード,
,3.41E+02,4.76E-01,1.98E-05,4.76E-01,アノード,
,3.42E+02,4.77E-01,1.98E-05,4.77E-01,アノード,
,3.42E+02,4.78E-01,1.98E-05,4.78E-01,アノード,
,3.42E+02,4.79E-01,1.98E-05,4.79E-01,アノード,
,3.42E+02,4.80E-01,1.98E-05,4.80E-01,アノード,
,3.42E+02,4.81E-01,1.98E-05,4.81E-01,アノード,
,3.42E+02,4.82E-01,1.98E-05,4.82E-01,アノード,
,3.42E+02,4.83E-01,1.98E-05,4.83E-01,アノード,
,3.42E+02,4.84E-01,1.97E-05,4.84E-01,アノード,
,3.42E+02,4.85E-01,1.97E-05,4.85E-01,アノード,
,3.42E+02,4.86E-01,1.98E-05,4.86E-01,アノード,
,3.43E+02,4.87E-01,1.97E-05,4.87E-01,アノード,
,3.43E+02,4.88E-01,1.97E-05,4.88E-01,アノード,
,3.43E+02,4.89E-01,1.97E-05,4.89E-01,アノード,
,3.43E+02,4.90E-01,1.97E-05,4.90E-01,アノード,
,3.43E+02,4.91E-01,1.97E-05,4.91E-01,アノード,
,3.43E+02,4.92E-01,1.97E-05,4.92E-01,アノード,
,3.43E+02,4.93E-01,1.97E-05,4.93E-01,アノード,
,3.43E+02,4.94E-01,1.97E-05,4.94E-01,アノード,
,3.43E+02,4.95E-01,1.96E-05,4.95E-01,アノード,
,3.43E+02,4.96E-01,1.96E-05,4.96E-01,アノード,
,3.44E+02,4.97E-01,1.96E-05,4.97E-01,アノード,
,3.44E+02,4.98E-01,1.96E-05,4.98E-01,アノード,
,3.44E+02,4.99E-01,1.96E-05,4.99E-01,アノード,
,3.44E+02,5.00E-01,1.96E-05,5.00E-01,アノード,
,3.44E+02,5.01E-01,1.96E-05,5.01E-01,アノード,
,3.44E+02,5.02E-01,1.95E-05,5.02E-01,アノード,
,3.44E+02,5.03E-01,1.95E-05,5.03E-01,アノード,
,3.44E+02,5.04E-01,1.95E-05,5.04E-01,アノード,
,3.44E+02,5.05E-01,1.95E-05,5.05E-01,アノード,
,3.44E+02,5.06E-01,1.95E-05,5.06E-01,アノード,
,3.45E+02,5.07E-01,1.95E-05,5.07E-01,アノード,
,3.45E+02,5.08E-01,1.94E-05,5.08E-01,アノード,
,3.45E+02,5.09E-01,1.94E-05,5.09E-01,アノード,
,3.45E+02,5.10E-01,1.94E-05,5.10E-01,アノード,
,3.45E+02,5.11E-01,1.94E-05,5.11E-01,アノード,
,3.45E+02,5.12E-01,1.94E-05,5.12E-01,アノード,
,3.45E+02,5.13E-01,1.94E-05,5.13E-01,アノード,
,3.45E+02,5.14E-01,1.93E-05,5.14E-01,アノード,
,3.45E+02,5.15E-01,1.93E-05,5.15E-01,アノード,
,3.45E+02,5.16E-01,1.93E-05,5.16E-01,アノード,
,3.46E+02,5.17E-01,1.93E-05,5.17E-01,アノード,
,3.46E+02,5.18E-01,1.93E-05,5.18E-01,アノード,
,3.46E+02,5.19E-01,1.92E-05,5.19E-01,アノード,
,3.46E+02,5.20E-01,1.92E-05,5.20E-01,アノード,
,3.46E+02,5.21E-01,1.92E-05,5.21E-01,アノード,
,3.46E+02,5.22E-01,1.91E-05,5.22E-01,アノード,
,3.46E+02,5.23E-01,1.92E-05,5.23E-01,アノード,
,3.46E+02,5.24E-01,1.91E-05,5.24E-01,アノード,
,3.46E+02,5.25E-01,1.91E-05,5.25E-01,アノード,
,3.46E+02,5.26E-01,1.91E-05,5.26E-01,アノード,
,3.47E+02,5.27E-01,1.90E-05,5.27E-01,アノード,
,3.47E+02,5.28E-01,1.90E-05,5.28E-01,アノード,
,3.47E+02,5.29E-01,1.90E-05,5.29E-01,アノード,
,3.47E+02,5.30E-01,1.90E-05,5.30E-01,アノード,
,3.47E+02,5.31E-01,1.89E-05,5.31E-01,アノード,
,3.47E+02,5.32E-01,1.89E-05,5.32E-01,アノード,
,3.47E+02,5.33E-01,1.89E-05,5.33E-01,アノード,
,3.47E+02,5.34E-01,1.89E-05,5.34E-01,アノード,
,3.47E+02,5.35E-01,1.89E-05,5.35E-01,アノード,
,3.47E+02,5.36E-01,1.88E-05,5.36E-01,アノード,
,3.48E+02,5.37E-01,1.88E-05,5.37E-01,アノード,
,3.48E+02,5.38E-01,1.88E-05,5.38E-01,アノード,
,3.48E+02,5.39E-01,1.88E-05,5.39E-01,アノード,
,3.48E+02,5.40E-01,1.87E-05,5.40E-01,アノード,
,3.48E+02,5.41E-01,1.87E-05,5.41E-01,アノード,
,3.48E+02,5.42E-01,1.87E-05,5.42E-01,アノード,
,3.48E+02,5.43E-01,1.86E-05,5.43E-01,アノード,
,3.48E+02,5.44E-01,1.87E-05,5.44E-01,アノード,
,3.48E+02,5.45E-01,1.86E-05,5.45E-01,アノード,
,3.48E+02,5.46E-01,1.86E-05,5.46E-01,アノード,
,3.49E+02,5.47E-01,1.86E-05,5.47E-01,アノード,
,3.49E+02,5.48E-01,1.86E-05,5.48E-01,アノード,
,3.49E+02,5.49E-01,1.86E-05,5.49E-01,アノード,
,3.49E+02,5.50E-01,1.85E-05,5.50E-01,アノード,
,3.49E+02,5.51E-01,1.85E-05,5.51E-01,アノード,
,3.49E+02,5.52E-01,1.85E-05,5.52E-01,アノード,
,3.49E+02,5.53E-01,1.85E-05,5.53E-01,アノード,
,3.49E+02,5.54E-01,1.84E-05,5.54E-01,アノード,
,3.49E+02,5.55E-01,1.84E-05,5.55E-01,アノード,
,3.49E+02,5.56E-01,1.84E-05,5.56E-01,アノード,
